State Name,District Name,Block Name,Centre Name,Address,Centre Type
Karnataka,TUMKUR,CHIKNAYAKANHALLI,PVC GUBEHALLI,,key village scheme
Karnataka,UDUPI,UDUPI,KAUP,,District Vererinary Polyclinic Nandurbar
Karnataka,UDUPI,UDUPI,veterinary hospital udupi,,District Vererinary Polyclinic Nandurbar
Karnataka,UDUPI,UDUPI,kaltur Santhekatte,,
Karnataka,UDUPI,UDUPI,dd udupi,,
Karnataka,UDUPI,UDUPI,vet hospital kota,,
Karnataka,UDUPI,UDUPI,VD Shivpura,,
Karnataka,UDUPI,UDUPI,veterinary dispensary gujjadi,,
Karnataka,UDUPI,UDUPI,"Veterinary Hospital, Kapu",,District Vererinary Polyclinic Nandurbar
Karnataka,UDUPI,UDUPI,Kalthur Santhekatte,,Govt Veterinary Dispensary
Karnataka,UDUPI,UDUPI,Udupi Block VC,,
Karnataka,UDUPI,KUNDAPURA,Kundapura,,
Karnataka,UDUPI,KUNDAPURA,veterinary dispensary vandse,,
Karnataka,UDUPI,KARKAL,veterinary dispensary nitte,"Nitte, Karkala Tq",Govt Veterinary Dispensary
Karnataka,UDUPI,KARKAL,belman,,
Karnataka,UDUPI,KARKAL,vhudupi,,
Karnataka,UDUPI,KARKAL,pvc nakre,,
Karnataka,UDUPI,KARKAL,Karkala,,
Karnataka,UDUPI,KARKAL,kallya,,Govt Veterinary Dispensary
Karnataka,UDUPI,KARKAL,VD nitte,,
Karnataka,UDUPI,KUNDAPURA,VD Gujjadi,,Govt Veterinary Dispensary
Karnataka,UTTAR KANNAD,BHATKAL,VD murudeshwara,murudeshwara,Govt Veterinary Dispensary
Karnataka,UTTAR KANNAD,BHATKAL,Bhatkal,,
Karnataka,UTTAR KANNAD,YELLAPUR,V D Kodse,,
Karnataka,UTTAR KANNAD,YELLAPUR,VH Yellapur,,District Vererinary Polyclinic Nandurbar
Karnataka,UTTAR KANNAD,YELLAPUR,V D Kirvatti,,Veterinary Dispensary
Karnataka,UTTAR KANNAD,YELLAPUR,mobile veterinary clinic,,
Karnataka,UTTAR KANNAD,YELLAPUR,V D Hunsetikoppa,,
Karnataka,UTTAR KANNAD,YELLAPUR,PVC Mavinamane,,
Karnataka,UTTAR KANNAD,YELLAPUR,Dehally,,ICD Centre
Karnataka,UTTAR KANNAD,YELLAPUR,V D Nandolli,,Veterinary Dispensary
Karnataka,UTTAR KANNAD,YELLAPUR,V D Kundargi,,
Karnataka,UTTAR KANNAD,YELLAPUR,Yellapur,,District Vererinary Polyclinic Nandurbar
Karnataka,UTTAR KANNAD,YELLAPUR,PVC Kalache,,
Karnataka,UTTAR KANNAD,YELLAPUR,V D Vajralli,,
Karnataka,UTTAR KANNAD,YELLAPUR,V D Arabail,,
Karnataka,UTTAR KANNAD,YELLAPUR,V D Umachagi,,
Karnataka,UTTAR KANNAD,YELLAPUR,V D Chavati,,
Karnataka,UTTAR KANNAD,YELLAPUR,V D Idagundi,,
Karnataka,UTTAR KANNAD,SIDDAPUR,Siddapura,,
Karnataka,UTTAR KANNAD,MUNDGOD,Indoor,Indoor,Govt Veterinary Dispensary
Karnataka,UTTAR KANNAD,BHATKAL,VH Bhatkal,NH17,District Vererinary Polyclinic Nandurbar
Karnataka,UTTAR KANNAD,BHATKAL,VETERINARY HOSPITAL,NH17 BHATKAL,District Vererinary Polyclinic Nandurbar
Karnataka,UTTAR KANNAD,ANKOLA,Agasur,Agasur,Govt Veterinary Dispensary
Karnataka,UTTAR KANNAD,ANKOLA,Basagod,Basagod,key village scheme
Karnataka,UTTAR KANNAD,ANKOLA,Halavalli,"VD, Halavalli",Govt Veterinary Dispensary
Karnataka,UTTAR KANNAD,ANKOLA,Adigon,Adigon,Govt Veterinary Dispensary
Karnataka,UTTAR KANNAD,ANKOLA,Hillur,Hillur,Govt Veterinary Dispensary
Karnataka,UTTAR KANNAD,ANKOLA,Ramanaguli,"NH 63, Ramanaguli",Govt Veterinary Dispensary
Karnataka,UTTAR KANNAD,ANKOLA,Kodlagadde,Kodlagadde,key village scheme
Karnataka,UTTAR KANNAD,ANKOLA,Harawada,"Nh 17, Aversa",Govt Veterinary Dispensary
Karnataka,UTTAR KANNAD,ANKOLA,VH ANKOLA,,Veterinary Hospital
Karnataka,UTTAR KANNAD,KARWAR,Chendia,,Veterinary Dispensary
Karnataka,UTTAR KANNAD,KARWAR,mudageri,torlebag,Govt Veterinary Dispensary
Karnataka,UTTAR KANNAD,KARWAR,Ghadsai,"halge post,ghadsai",
Karnataka,UTTAR KANNAD,KARWAR,Karwar,Kajubag Karwar,Govt Veterinary Hospital
Karnataka,UTTAR KANNAD,KUMTA,Kumta,,
Karnataka,UTTAR KANNAD,HALIYAL,Haliyala,,
Karnataka,UTTAR KANNAD,HALIYAL,Murkawad,,Govt Veterinary Dispensary
Karnataka,UTTAR KANNAD,HALIYAL,"Veterinary Dispensary, Janaga",JANAGA,Govt Veterinary Dispensary
Karnataka,UTTAR KANNAD,HONAVAR,Honnavar,,District Vererinary Polyclinic Nandurbar
Karnataka,UTTAR KANNAD,HONAVAR,Honnavaar,,
Karnataka,UTTAR KANNAD,HONAVAR,V.H.Honnavar,,
Karnataka,UTTAR KANNAD,SIRSI,Sirsi,,
Karnataka,UTTAR KANNAD,SIRSI,V.H.Hulekal,Hulekal,Govt Veterinary Dispensary
Karnataka,UTTAR KANNAD,SIRSI,VH Sirsi,Sirsi,District Vererinary Polyclinic Nandurbar
Karnataka,UTTAR KANNAD,SIRSI,MVC Sirsi,Sirsi,Veterinary Dispensary
Karnataka,UTTAR KANNAD,SIRSI,KVS Ajjibal,"Ajjibal,Sirsi U.K.Karnatak",kvs
Karnataka,UTTAR KANNAD,SIRSI,VD Badangod,At:Badangod Sirsi U.K.,Veterinary Dispensary
Karnataka,UTTAR KANNAD,SIRSI,VD Banavasi,"vd banavasi, near bus stand.",Govt Veterinary Dispensary
Karnataka,UTTAR KANNAD,SIRSI,KVS Janmane,Janmane Sirsi U.K.,kvs
Karnataka,UTTAR KANNAD,SIRSI,V D bhairumbe,,Govt Veterinary Dispensary
Karnataka,UTTAR KANNAD,SIRSI,"VD,Devanahalli",Devanalli,Govt Veterinary Dispensary
Karnataka,UTTAR KANNAD,SIRSI,K.V.C. Isloor,Isloor,key village scheme
Karnataka,UTTAR KANNAD,SIRSI,"VD, Sonda",Sonda,Govt Veterinary Dispensary
Karnataka,UTTAR KANNAD,SIRSI,Veterinary Dispensary Unchalli,Unchalli,Govt Veterinary Dispensary
Karnataka,UTTAR KANNAD,SUPA,Joida-Supa,,
Karnataka,UTTAR KANNAD,SUPA,ramnagar,police station road NH 4A,Govt Veterinary Dispensary
Karnataka,UTTAR KANNAD,SIDDAPUR,shiralagi,shiralagi,key village scheme
Karnataka,UTTAR KANNAD,SIDDAPUR,KAVANCHUR,V D KAVANCHUR,Govt Veterinary Dispensary
Karnataka,UTTAR KANNAD,MUNDGOD,HUnagund,,Govt Veterinary Dispensary
Karnataka,UTTAR KANNAD,MUNDGOD,Chowdalli,,key village scheme
Karnataka,UTTAR KANNAD,MUNDGOD,MUNDGOD,,Govt Veterinary Hospital
Karnataka,UTTAR KANNAD,MUNDGOD,Malagi,,Veterinary Hospital
Karnataka,UTTAR KANNAD,MUNDGOD,Mundagod,,
Karnataka,YADGIR,SHORAPUR,Surpur,,
Karnataka,YADGIR,SHORAPUR,VD Devapur,VD Devapur Tq: Shorapur Dist Yadagir,vd
Karnataka,YADGIR,SHORAPUR,VD Khanapur s h,VD Khanapur.sh Tq: Shorapur Dist Yadgir,Govt Veterinary Dispensary
Karnataka,YADGIR,SHORAPUR,VD Devatkal,VD Devatkal Tq: Shorapur Dist Yadgir,Govt Veterinary Dispensary
Karnataka,YADGIR,SHAHAPUR,VH Shahapur,VH Shahapur,
Karnataka,YADGIR,SHAHAPUR,VD Doranahalli,Doranahalli,
Karnataka,YADGIR,YADGIR,VD Yadgir,,Govt Veterinary Dispensary
Karnataka,YADGIR,YADGIR,YADGIR,8858,Veterinary Dispensary
Karnataka,YADGIR,YADGIR,motnalli,,
Karnataka,YADGIR,YADGIR,chapetla,,
Karnataka,YADGIR,YADGIR,Yadgir Block VC,,
Kerala,ALAPPUZHA,THYCATTUSSERY,Thykattusserry,,
Kerala,ALAPPUZHA,HARIPPAD,V.P.C Harippad,"harippad P.O,Harippad",Polyclinic
Kerala,ALAPPUZHA,ARYAD,Aryad,,
Kerala,ALAPPUZHA,AMBALAPPUZHA,Ambalappuzha,,
Kerala,ALAPPUZHA,BHARANICAVU,Bharanikavu,,
Kerala,ALAPPUZHA,VELIYANAD,Veliyanadu,,
Kerala,ALAPPUZHA,VELIYANAD,GVH,,
Kerala,ALAPPUZHA,MUTHUKULAM,VETERINARY HOSPITAL MUTHUKULAM,"V.H,Muthukulam,Choolatheruvu P.O,Muthukulam",Govt Veterinary Hospital
Kerala,ALAPPUZHA,MUTHUKULAM,Muthukulam,,
Kerala,ALAPPUZHA,PATTANAKKAD,Pattanakkad,,
Kerala,ALAPPUZHA,HARIPPAD,Harippad,,
Kerala,ALAPPUZHA,CHAMPAKULAM,Champakulam,,
Kerala,ALAPPUZHA,CHENGANNUR,Chengannoor,,
Kerala,ALAPPUZHA,KANJIKKUZHY,Kanjikuzhi,,
Kerala,ALAPPUZHA,KANJIKKUZHY,kanjikuzhy,muhamma,Veterinary Dispensary
Kerala,BIRBHUM,RAJNAGAR,ADAC Bhawanipur,Bhabanipur Gram Panchayet,
Kerala,ERNAKULAM,PARAVUR,Paravur,,
Kerala,ERNAKULAM,PARAKKADAV,PARAKKADAVU,,
Kerala,ERNAKULAM,PARAKKADAV,V H Nedumbassery,,
Kerala,ERNAKULAM,PARAKKADAV,VH Nedumbassery,,
Kerala,ERNAKULAM,PALLURUTHY,PALLURUTHY,,
Kerala,ERNAKULAM,PALLURUTHY,VETERINARY DISPENSARY CHELLANAM,,Veterinary Dispensary
Kerala,ERNAKULAM,PALLURUTHY,VETERINARY DISPENSARY PANANGAD,,Veterinary Dispensary
Kerala,ERNAKULAM,PALLURUTHY,VETERINARY DISPENSARY KUMBALANGHY,,Veterinary Dispensary
Kerala,ERNAKULAM,PAMPAKUDA,PAMPAKKUDA,,
Kerala,ERNAKULAM,PAMPAKUDA,VH PIRAVOM,,District Vererinary Polyclinic Nandurbar
Kerala,ERNAKULAM,MULANTHURUTHY,MULANTHURUTHY,,
Kerala,ERNAKULAM,MULANTHURUTHY,vpc mulanthuruthy,,
Kerala,ERNAKULAM,MUVATTUPUZHA,V.H.Valkom,,District Vererinary Polyclinic Nandurbar
Kerala,ERNAKULAM,VAZHAKKULAM,VAZHAKKULAM,,
Kerala,ERNAKULAM,VAZHAKKULAM,Vh,,
Kerala,ERNAKULAM,VADAVUCODE,VHALENGAD,,
Kerala,ERNAKULAM,VADAVUCODE,kuzhuppilly,kuzhuppilly,Veterinary Dispensary
Kerala,ERNAKULAM,VADAVUCODE,Pancode,Pancode,Veterinary Dispensary
Kerala,ERNAKULAM,VADAVUCODE,VADAVUCODE,,
Kerala,ERNAKULAM,VADAVUCODE,VH-Kolenchery,VH-Kolenchery,District Vererinary Polyclinic Nandurbar
Kerala,ERNAKULAM,KOTHAMANGALAM,Kothamangalam,,
Kerala,ERNAKULAM,KOTHAMANGALAM,VH Kottappady,VH Kottappady Kottappady P O,
Kerala,ERNAKULAM,KOOVAPPADY,VALAYANCHIRANGARA,,
Kerala,ERNAKULAM,KOOVAPPADY,KOOVAPPADY,,Veterinary Hospital
Kerala,ERNAKULAM,EDAPPALLY,EDAPPALLY,"cheranellur,South Chittur P O",District Vererinary Polyclinic Nandurbar
Kerala,ERNAKULAM,EDAPPALLY,cheranellur,,Govt Veterinary Dispensary
Kerala,ERNAKULAM,EDAPPALLY,kadamakkudy,kadamakkudy,Veterinary Dispensary
Kerala,ERNAKULAM,EDAPPALLY,mulavukadu,"Veterinary Dispensary,Mulavukadu",Veterinary Dispensary
Kerala,ERNAKULAM,ALANGAD,ALANGAD,,
Kerala,ERNAKULAM,ALANGAD,VH ALENGAD,,
Kerala,ERNAKULAM,ANGAMALI,VH Kalady,,District Vererinary Polyclinic Nandurbar
Kerala,ERNAKULAM,ANGAMALI,ANGAMALY,,
Kerala,ERNAKULAM,MUVATTUPUZHA,V.H.Valaokm,"V.H.Valakom, Mekkadsambu (P.O.)",District Vererinary Polyclinic Nandurbar
Kerala,ERNAKULAM,MUVATTUPUZHA,V.D.Marady,,
Kerala,ERNAKULAM,MUVATTUPUZHA,Veterinary Hospital Valakom,Mekkadambu (P.O),District Vererinary Polyclinic Nandurbar
Kerala,ERNAKULAM,MUVATTUPUZHA,VD Maqradi,Soth Marady,Veterinary Dispensary
Kerala,ERNAKULAM,VYPEEN,VETERINARY DISPENSARY. KUZHUPPILLY,"GVD,KUZHUPPILLY.Ayyampilly.P.O",Govt Veterinary Dispensary
Kerala,ERNAKULAM,VYPEEN,VYPEEN,,
Kerala,ERNAKULAM,VYPEEN,Vyttila,,
Kerala,IDUKKI,THODUPUZHA,Thodupuzha,,
Kerala,IDUKKI,THODUPUZHA,"District Veterinary Centre,Idukki,Thodupuzha","Mangattukavala,Thodupuzha East.P.O",
Kerala,IDUKKI,AZHUTHA,Azutha,,
Kerala,IDUKKI,ADIMALY,Adimaly,,
Kerala,IDUKKI,ADIMALY,testadimaly,,
Kerala,IDUKKI,ELEMDESAM,Elemdesam,,
Kerala,IDUKKI,DEVIKULAM,Devikulam,,
Kerala,IDUKKI,IDUKKI,Idukki Block VC,,
Kerala,IDUKKI,IDUKKI,Vazhathope,,
Kerala,IDUKKI,KATTAPPANA,Kattappana,,Polyclinic
Kerala,IDUKKI,KATTAPPANA,Erattayar,,Veterinary Dispensary
Kerala,IDUKKI,NEDUMKANDOM,Nedumkandom,,
Kerala,KANCHIPURAM,ACHARAPAKKAM,ACHARAPAKKAM,VET DISP ACHARAPAKKAM,
Kerala,KANNUR,PANOOR,Panur,,
Kerala,KANNUR,PAYYANNUR,"VD,Olayambadi",,
Kerala,KANNUR,PAYYANNUR,"VD, Kunnatheru",,
Kerala,KANNUR,PAYYANNUR,"VD, Kunhimangalam",,
Kerala,KANNUR,PAYYANNUR,"VD,Cherupuzha",,
Kerala,KANNUR,PAYYANNUR,"VD, Mathil",,
Kerala,KANNUR,PAYYANNUR,"VD,Mathil",,
Kerala,KANNUR,PAYYANNUR,"VD, Onakunnu",,
Kerala,KANNUR,KANNUR,District veterinary centre,"Dist.Veterinary centre,kannur",District Veterinary Polyclinic
Kerala,KANNUR,PAYYANNUR,Payyannur,,
Kerala,KANNUR,PAYYANNUR,"VD,Padiyottuchal",,
Kerala,KANNUR,PERAVOOR,Veterinary Hospital Peravoor,,
Kerala,KANNUR,PERAVOOR,Veterinary Clinic,,
Kerala,KANNUR,PERAVOOR,adakkathode,,Veterinary Dispensary
Kerala,KANNUR,PERAVOOR,Peravoor,,
Kerala,KANNUR,PERAVOOR,veterinary dispensory adakkathode,,Veterinary Dispensary
Kerala,KANNUR,THALASSERY,Thalassery,,
Kerala,KANNUR,THALASSERY,Veterinary Poly Clinic,"Veterinary Poly Clinic, Thalassery",
Kerala,KANNUR,TALIPARAMBA,Thaliparambu,,
Kerala,KANNUR,TALIPARAMBA,"VH, Udayagiri",,
Kerala,KANNUR,TALIPARAMBA,"VH, Alakkode",,
Kerala,KANNUR,TALIPARAMBA,"VD, Kudiyanmala",,
Kerala,KANNUR,TALIPARAMBA,"VD,Perumpadavu",,
Kerala,KANNUR,TALIPARAMBA,"VD, Chengalayi",,
Kerala,KANNUR,TALIPARAMBA,"VD, Cherkala Thazhe",,
Kerala,KANNUR,TALIPARAMBA,"VD, Kuttiyeri",,
Kerala,KANNUR,TALIPARAMBA,"VD, Muriyathod",,
Kerala,KANNUR,TALIPARAMBA,"VD, Kandonthar",,
Kerala,KANNUR,KANNUR,Kannur Block VC,,
Kerala,KANNUR,KALLIASSERI,Kalliassery,,
Kerala,KANNUR,KUTHUPARAMBA,Kootthuparamba,,
Kerala,KANNUR,IRITTY,Iritty,,
Kerala,KANNUR,IRITTY,"veterinary polyclinic,iritty",iritty po 670703;kannur,Polyclinic
Kerala,KANNUR,IRIKKUR,"Vd, Irikkur",,
Kerala,KANNUR,IRIKKUR,"VD, Chemberi",,
Kerala,KANNUR,IRIKKUR,"VD,Malappatam",,
Kerala,KANNUR,IRIKKUR,"VD, Paissakari",,
Kerala,KANNUR,IRIKKUR,"VD, Kandakkai",,
Kerala,KANNUR,IRIKKUR,"VD, Kuttumugham",,
Kerala,KANNUR,IRIKKUR,"VPC, Chembenthotty",,
Kerala,KANNUR,IRIKKUR,"VD, Padiyoor",,
Kerala,KANNUR,IRIKKUR,"VD, Arabi",,
Kerala,KANNUR,IRIKKUR,"MFAU,Ulikkal",,
Kerala,KANNUR,IRIKKUR,"VD, Pavanoormotta",,
Kerala,KANNUR,IRIKKUR,Irikkur,,
Kerala,KANNUR,EDAKKAD,Edakkad,,
Kerala,KANNUR,EDAKKAD,Veterinary Hospital Edakkad,"Edakkad (po), Kannur",District Vererinary Polyclinic Nandurbar
Kerala,KASARAGOD,MANJESHWAR,Manjeshwaram,,
Kerala,KASARAGOD,MANJESHWAR,VH MANJESHWAR,,
Kerala,KASARAGOD,KANHANGAD,Kanhangad,,
Kerala,KASARAGOD,KANHANGAD,"Veterinary Hospital, Kanhangad","VH, Kanhangad",
Kerala,KASARAGOD,KARADKA,Karadka,,
Kerala,KASARAGOD,KASARGOD,DVC Kasaragod,kasaragod,District Veterinary Polyclinic
Kerala,KASARAGOD,KASARGOD,Kasaragod Block VC,,
Kerala,KASARAGOD,PARAPPA,Parappa,,
Kerala,KASARAGOD,NILESHWAR,Nileshwaram,,
Kerala,KASARAGOD,NILESHWAR,VH Neeleshwaram,,District Vererinary Polyclinic Nandurbar
Kerala,KOLLAM,ITHIKKARA,Kalluvathakkal,Kalluvathukkal,Veterinary Hospital
Kerala,KOLLAM,MUKHATHALA,Mukhathala,,
Kerala,KOLLAM,VETTIKKAVALA,Vettikavala,,
Kerala,KOLLAM,ANCHAL,"VH,Anchal",,
Kerala,KOLLAM,ANCHAL,Anchal,,
Kerala,KOLLAM,ANCHAL,"veterinary hospital,anchal",,
Kerala,KOLLAM,ANCHAL,"veterinary hospital, anchal",,
Kerala,KOLLAM,CHADAYAMANGALAM,VD CHADAYAMANGALAM,,
Kerala,KOLLAM,CHADAYAMANGALAM,"VD,Nilamel",,
Kerala,KOLLAM,PATHANAPURAM,pathanapuram,"Nadukunnu, Pathanapuram",Veterinary Hospital
Kerala,KOLLAM,OACHIRA,vh oachira,,
Kerala,KOLLAM,OACHIRA,Ochira,,
Kerala,KOLLAM,OACHIRA,"vh,oachira",,District Vererinary Polyclinic Nandurbar
Kerala,KOLLAM,SASTHAMCOTTAH,VD Sasthamcotta,,
Kerala,KOLLAM,SASTHAMCOTTAH,VD SSasthamcotta,,
Kerala,KOLLAM,KOTTARAKKARA,"veterinary hospital,kottarakkara",,
Kerala,KOLLAM,KOTTARAKKARA,veterinary hospital kottarakkara,,
Kerala,KOLLAM,KOTTARAKKARA,Kottarakara,,
Kerala,KOLLAM,CHAVARA,Veterinary hospital Chavara,Chavara,District Vererinary Polyclinic Nandurbar
Kerala,KOLLAM,CHAVARA,Chavara,,
Kerala,KOLLAM,CHITTUMALA,Chittumala,,
Kerala,KOLLAM,ITHIKKARA,Ithikkara,,
Kerala,KOLLAM,ITHIKKARA,Chathanoor,Chathanoor,Veterinary Hospital
Kerala,KOLLAM,CHITTUMALA,Eastkallada,,Veterinary Dispensary gurramkonda
Kerala,KOTTAYAM,ERATTUPETTA,Erattupetta,,
Kerala,KOTTAYAM,ERATTUPETTA,Melampara,,key village scheme
Kerala,KOTTAYAM,ERATTUPETTA,Melukavu,,Veterinary Dispensary
Kerala,KOTTAYAM,ETTUMANOOR,VeterinaryDispensary,,Govt Veterinary Dispensary
Kerala,KOTTAYAM,ETTUMANOOR,Veterinaryhospital Ettumannoor,veterinary dispensary arppookkara,Govt Veterinary Dispensary
Kerala,KOTTAYAM,ETTUMANOOR,veterinary dispensary Arpookkara,Veterinary dispensary Arppookkara,Veterinary Dispensary
Kerala,KOTTAYAM,ETTUMANOOR,kumarakom,veterinary dispensary kumarakom,Veterinary Dispensary
Kerala,KOTTAYAM,ETTUMANOOR,Veterinaryhospital Ettumannoor,Veterinaryhospital Ettumannoor,Govt Veterinary Dispensary
Kerala,KOTTAYAM,ETTUMANOOR,Ettumanoor,,
Kerala,KOTTAYAM,LALAM,Lalam,,
Kerala,KOTTAYAM,MADAPPALLY,Madappally,,
Kerala,KOTTAYAM,KANJIRAPPALLY,Kanjirappally,,
Kerala,KOTTAYAM,KADUTHURUTHY,Veterinary DispensaryKallara,"Veterinary Dispensary,Kallara",Veterinary Dispensary
Kerala,KOTTAYAM,KADUTHURUTHY,Veterinary Dispensary Velloor,Veterinary dispensary Velloor Karippadom,Veterinary Dispensary
Kerala,KOTTAYAM,KADUTHURUTHY,Veterinary Dispensary Mulakulam,Veterinary Dispensary Mulakulam Peruva,Veterinary Dispensary
Kerala,KOTTAYAM,KADUTHURUTHY,Veterinart Dispensary Marangoly,Veterinary Dispensary Marangoly,Veterinary Dispensary
Kerala,KOTTAYAM,KADUTHURUTHY,VETERINARY DISPENSARY KADUTHURUTHY,Veterinary Dispensary Kaduthuruthy,Veterinary Dispensary
Kerala,KOTTAYAM,KADUTHURUTHY,VETERINARY HOSPITAL THALAYOLAPARAMBU,Veterinary Hospital Thalayolaparambu,Veterinary Hospital
Kerala,KOTTAYAM,VAIKOM,Vaikom,,Govt Veterinary Hospital
Kerala,KOTTAYAM,VAIKOM,Maravanthuruthu,,Govt Veterinary Dispensary
Kerala,KOTTAYAM,VAIKOM,Thalayazham,,Govt Veterinary Hospital
Kerala,KOTTAYAM,VAIKOM,Udayanapuram,,Govt Veterinary Dispensary
Kerala,KOTTAYAM,VAIKOM,Chempu,,Govt Veterinary Hospital
Kerala,KOTTAYAM,VAIKOM,Vechoor,,Govt Veterinary Dispensary
Kerala,KOTTAYAM,VAIKOM,TV Puram,,Govt Veterinary Dispensary
Kerala,KOTTAYAM,UZHAVOOR,Veterinary Hospital Kozha,KOZHA KOTTAYAM,Veterinary Hospital
Kerala,KOTTAYAM,PAMPADY,Pampady,,
Kerala,KOTTAYAM,PALLOM,Pallom,,
Kerala,KOTTAYAM,UZHAVOOR,BVC Uzhavoor,uzhavoor,District Vererinary Polyclinic Nandurbar
Kerala,KOTTAYAM,VAZHOOR,Vazhoor,,
Kerala,KOTTAYAM,UZHAVOOR,Uzhavoor,,
Kerala,KOZHIKODE,THUNERI,Veterinary Dispensary Iyyamkode,Nadapuram (PO),Veterinary Dispensary
Kerala,KOZHIKODE,THUNERI,Veterinary Hospital Thuneri,Tuneri (PO),
Kerala,KOZHIKODE,THUNERI,Thuneri,,
Kerala,KOZHIKODE,KOZHIKODE,V D Kadalundy,,Veterinary Dispensary
Kerala,KOZHIKODE,THUNERI,Veterinary Dispensary Purameri,Purameri (PO),Veterinary Dispensary
Kerala,KOZHIKODE,THUNERI,Veterinary Dispensary Kallunira,Valayam (PO),Veterinary Dispensary
Kerala,KOZHIKODE,THODANNUR,Thodannur,,
Kerala,KOZHIKODE,BALUSSERI,Balussery,,
Kerala,KOZHIKODE,BALUSSERI,VD KUNNAKKODI,"PANAYI, THURUTHIYAD (PO), BALUSSERY, KOZHIKODE",Govt Veterinary Dispensary
Kerala,KOZHIKODE,BALUSSERI,vd kunnakkody,"panayi, kozhikode",Veterinary Dispensary
Kerala,KOZHIKODE,PANTHALAYANI,Panthalayani,,
Kerala,KOZHIKODE,PERAMBRA,Perambra,,
Kerala,KOZHIKODE,PERAMBRA,V D Changaroth,,Veterinary Dispensary
Kerala,KOZHIKODE,MELDAY,Meladi,,
Kerala,KOZHIKODE,VADAKARA,Chombal veterinary hospital,Chombala (PO),
Kerala,KOZHIKODE,VADAKARA,Vatakara,,
Kerala,KOZHIKODE,KUNNUMMAL,Kunnummal,"Kunnummal,P O Vattoli,673510",Veterinary Hospital
Kerala,KOZHIKODE,KUNNAMANGALAM,"Veterinary Hospital, Kunnamangalam","Veterinary Hospital,Kunnamangalam",District Vererinary Polyclinic Nandurbar
Kerala,KOZHIKODE,KOZHIKODE,VD Mannur,P O Mannur,Veterinary Dispensary
Kerala,KOZHIKODE,KOZHIKODE,V D MANNUR,,Veterinary Dispensary
Kerala,KOZHIKODE,KOZHIKODE,V D OLAVANNA,,Veterinary Dispensary
Kerala,KOZHIKODE,KOZHIKODE,ramnagar,"#8-15,calicut",
Kerala,KOZHIKODE,KOZHIKODE,Kozhikode Block VC,,
Kerala,KOZHIKODE,KODUVALLY,Koduvally,,
Kerala,KOZHIKODE,CHELANNUR,Chelannur,,
Kerala,MALAPPURAM,KONDOTTY,Kondotty,,
Kerala,MALAPPURAM,KUTTIPPURAM,Kuttipuram,,Veterinary Dispensary
Kerala,MALAPPURAM,KUTTIPPURAM,Irumbiliam,,Veterinary Dispensary
Kerala,MALAPPURAM,KUTTIPPURAM,Edayoor,,Govt Veterinary Dispensary
Kerala,MALAPPURAM,KUTTIPPURAM,Marakkara,,Govt Veterinary Dispensary
Kerala,MALAPPURAM,KUTTIPPURAM,Thozhanur,,Govt Veterinary Dispensary
Kerala,MALAPPURAM,MANKADA,Mankada,,
Kerala,MALAPPURAM,MALAPPURAM,"Malappuram Block VC,Kerala",,
Kerala,MALAPPURAM,MALAPPURAM,District veterinary centre,,District Veterinary Polyclinic
Kerala,MALAPPURAM,KALIKAVU,Kalikavu,,
Kerala,MALAPPURAM,TANUR,Tanur,,
Kerala,MALAPPURAM,PERINTHALMANNA,Perinthalmanna,,
Kerala,MALAPPURAM,PONNANI,Ponnani,,
Kerala,MALAPPURAM,PERUMPADAPPU,Perumpadappu,,
Kerala,MALAPPURAM,AREAKODE,Areacode,"veterinary dispensary, areacode, malappuram",District Vererinary Polyclinic Nandurbar
Kerala,MALAPPURAM,AREAKODE,kallarattikkal,"Kallarattikkal, Urangatiri.P.O, Areacode, Malappuram",Govt Veterinary Dispensary
Kerala,MALAPPURAM,AREAKODE,Kavanur,"Veterinary Hospital,Kavanur",Govt Veterinary Hospital
Kerala,MALAPPURAM,AREAKODE,Keezhuparamba,"Kuniyil,Keezhuparamba",Govt Veterinary Dispensary
Kerala,MALAPPURAM,WANDOOR,Wandoor,,
Kerala,MALAPPURAM,KUTTIPPURAM,Valanchery,,Govt Veterinary Hospital
Kerala,MALAPPURAM,KUTTIPPURAM,Athavanad,,Govt Veterinary Dispensary
Kerala,MALAPPURAM,TIRUR,Tirur,,
Kerala,MALAPPURAM,NILAMBUR,Nilambur,,
Kerala,PALAKKAD,ATTAPPADI,Attapady,,
Kerala,PALAKKAD,ALATHUR,Alathur-Palakkad,,
Kerala,PALAKKAD,PATTAMBI,Veterinary Hospital Pattambi,Maruthur ( P O ) Pattambi,District Vererinary Polyclinic Nandurbar
Kerala,PALAKKAD,OTTAPPALAM,"VD, Chalavara","Veterinary Dispensary, Kailiyad",Govt Veterinary Dispensary
Kerala,PALAKKAD,OTTAPPALAM,VD Kailiyad,"Veterinary Dispensary, Kailiyad",Govt Veterinary Dispensary
Kerala,PALAKKAD,OTTAPPALAM,"VPC, Ottapalam","VPC, Ottapaalm",Govt Veterinary Dispensary
Kerala,PALAKKAD,OTTAPPALAM,Ottapalam,,
Kerala,PALAKKAD,PALAKKAD,Palakkad Block VC,,
Kerala,PALAKKAD,PALAKKAD,veterinary dispensary mezhathur,veterinary dispensary mezhathur,Veterinary Dispensary
Kerala,PALAKKAD,PALAKKAD,vetrinary dispensary pirayari,,Veterinary Dispensary
